key,value
2438,97600
26567,74957
21274,74401
17951,22301
4075,8190
11403,43370
21012,76117
29312,24507
49569,3802
19382,71471
5289,76563
14991,51825
11165,21199
1496,63757
47504,17274
42397,39903
45169,81056
41159,58590
6440,18432
32024,53365
29722,26758
4185,6195
2924,34178
49934,21628
24147,24456
18293,51141
46754,45384
11600,41358
30645,71723
45952,37386
33395,32313
42231,84737
11959,17804
12022,78524
31037,74810
11653,66886
24212,23654
44823,92747
16092,52357
8722,29291
40908,45964
11775,60151
18303,88765
40973,28794
11195,69636
34086,1503
47370,49088
12420,82731
29861,41285
26530,81825
18342,42097
37794,28786
19866,51497
37619,68664
27441,54355
8119,85780
34263,49943
5287,72949
47131,38547
32839,68885
34534,35426
44383,83953
9130,27472
19535,4667
23709,61728
22990,41973
49140,59322
21210,14873
44270,7454
421,74835
30751,52389
28470,18136
31912,24907
34937,11408
33265,27190
14636,23265
39218,42879
26511,27067
9594,53885
40206,69803
4115,3115
23980,43655
36489,14277
20772,62541
40448,99753
2778,90157
3875,30732
29622,92555
4913,48573
31918,40939
25132,45258
18860,96361
31229,47285
6016,84103
2677,40880
39542,78718
32903,41153
25559,25635
46447,15545
6166,7179
20487,49232
4368,26974
27884,79458
6732,26841
23148,72115
32621,47566
36199,50181
38748,26755
38901,80194
13612,90535
33116,89201
22534,7963
20392,22513
48586,44202
28107,41661
35831,90708
965,64857
35657,99701
21635,87503
31417,64637
34475,28772
47841,18212
40213,49573
25640,36477
9200,73827
817,67316
9147,29123
2851,91499
42342,52599
18139,8235
37675,69750
22452,19339
36710,9802
13801,6122
33521,84373
34298,87825
4304,62997
36957,23010
48262,75789
29350,57892
12296,32501
35779,82728
6917,91564
41534,86004
25089,89862
8785,14512
8999,1489
7258,68668
38047,58749
27723,1530
4523,75449
37804,17562
8514,73103
38610,92492
39233,9106
10523,10802
46387,2627
44055,29121
40276,59401
25790,22733
45143,20770
41078,78186
31618,22961
12995,93194
35716,64357
24427,22083
40962,55847
27197,27724
34237,45207
44497,20840
25290,17685
36098,17454
47917,57262
16571,86827
12703,61302
37959,5526
14718,10615
31778,87194
7803,71153
33022,94450
47929,83292
6944,95828
15699,94552
35586,20677
45344,85443
38794,52529
37607,19899
18933,56907
21502,6211
11862,83941
11887,2397
30198,8653
11170,38048
10311,83656
5586,56499
19831,19216
1449,64999
29733,20621
17013,47937
37374,10829
21779,50606
19416,47124
5893,60862
46868,31340
23233,93193
8073,61337
31759,9368
30184,70765
45148,21175
35868,805
17189,76976
35218,26894
18789,97532
48644,35220
24047,83640
2374,48247
10705,27797
28805,82658
2964,43221
34894,13163
41198,76442
31529,60858
5654,6051
1254,88818
12462,75344
39058,33716
1783,56479
16331,57700
4775,77778
39401,78543
19686,97972
31599,59294
14826,53834
1095,81991
14701,47243
49852,5837
45054,91549
24309,31853
48739,81409
9163,74926
15238,39587
7982,19295
46364,41636
49338,93259
3244,88745
11743,9337
21938,83151
27326,33930
26572,63358
20528,37094
16166,41039
28939,37441
16013,49843
23621,48520
49230,93569
48959,12465
1894,21348
7814,92235
34794,1636
42823,911
38045,99030
28987,10500
5072,36948
45875,64489
5221,50736
14160,22890
19610,9315
40999,19720
11030,46182
13347,87037
30900,65492
15324,62905
848,62924
15702,98491
25431,50831
1202,32155
45182,55974
26522,31101
29768,66332
13251,82970
33005,17221
13774,53087
49593,74559
17503,83308
9136,98819
40558,49638
40411,91591
4380,34757
33281,72973
22767,61022
39706,69386
8010,14576
8380,35725
31498,75418
34291,25576
25541,89858
20926,90413
7341,36882
4784,32600
33939,23093
8711,39105
43052,28017
25931,33595
39961,56729
30166,19054
47293,55458
40299,46475
32414,27317
19483,28906
44959,92404
27795,32518
21035,29501
30085,39878
37677,70267
39999,31314
19533,87634
36141,44314
36746,52757
21873,22885
7567,21116
36698,77141
24882,52072
27301,51085
30982,1856
29158,23516
23511,79208
23447,61507
8837,59795
1904,36929
1389,55288
46959,28546
32389,85176
17643,83858
19733,48989
24734,4163
22005,55671
2692,33857
30116,8063
47459,41732
31114,88827
14396,1131
16030,22317
42940,75792
133,83699
12025,33600
27835,19111
49938,93232
2644,60424
6768,10306
46667,81374
39462,70413
17361,81703
34407,66703
37538,33238
23858,81646
29923,43767
44435,93197
40746,11516
11612,15782
40886,97017
2979,22017
26971,13387
4521,92727
34587,84486
22243,82847
2605,92922
17818,92283
32679,93461
36519,61518
6394,75452
25954,35164
10669,22379
6036,27760
11934,35451
41391,66567
24324,98483
22627,91409
1564,67882
30162,48885
33493,6037
28119,26866
22461,96073
5725,16239
28437,75412
30048,8700
6843,47784
36286,43937
41150,28130
6184,36982
1790,38814
46216,68024
8056,62662
41502,55773
41175,75964
43771,62094
41790,91483
32542,58525
43904,37671
8012,23749
1114,28265
45629,82139
38641,30639
20130,92537
9359,49654
25158,97966
5810,4187
679,27434
6754,57087
19948,31576
28222,39516
12439,3526
41025,38668
40682,65480
43551,71272
42232,46037
36183,58601
36453,85545
15991,96666
36539,70742
44779,78665
20667,5239
17329,76922
12411,19707
10546,80725
6039,18780
23266,96044
22974,20679
34179,46654
25843,61065
9638,73790
32575,69814
40178,81200
9536,87620
21234,41438
13554,58996
42485,98626
35706,71767
35714,92167
3192,68291
37270,8639
32207,25575
35832,90402
14107,66051
44070,20216
36532,82828
31909,56884
19955,82677
38145,661
25350,98457
11874,96650
29467,44035
698,29991
15626,19811
49182,30392
2283,17107
4950,57629
13591,84620
17405,46954
458,53448
20269,30530
34826,19332
32650,1679
10829,58884
677,5538
33400,77472
3821,81895
5051,85579
33880,46535
29205,66367
43221,36423
13676,69584
31434,27388
7785,82828
42310,63175
22438,90969
12938,94197
30089,92855
48608,31952
38646,21708
2332,50048
15023,31789
28018,23396
5000,98833
40466,8860
22656,77841
18440,57558
23488,39614
9993,5087
10393,36295
15906,32883
31117,56075
12381,51913
38767,83789
26637,95234
33800,54550
46962,28833
33029,98927
342,90552
4902,80123
1230,70116
46897,59615
15154,89776
29964,89591
44422,62380
36299,49559
19101,33508
24861,37456
19832,81120
8453,41612
19456,14513
37334,70674
30484,98071
18600,83352
32507,34567
22797,17622
1836,66159
33057,67941
24636,58041
8293,24404
42638,7201
9000,86053
48263,81494
19046,74411
22791,38858
31060,56908
17974,86788
26728,92915
15587,28006
12101,73933
47377,69202
25521,2149
6954,89864
1940,28808
24152,2754
5069,19504
41946,96614
26320,76129
26565,96787
24773,43663
29027,62514
22134,30264
9327,10724
18415,77412
4340,55679
4938,70607
24739,31403
13991,84171
14212,67467
11924,75703
39649,44036
45503,54721
22670,80186
26804,25722
36704,2870
16611,22737
38028,9750
11310,22594
23818,74471
39730,29953
29231,11752
20714,26938
38005,50571
27501,12788
12081,91094
6930,78455
27127,29678
38172,67270
29095,84010
17447,86326
47835,64906
35935,95367
10250,51932
5284,56127
39089,21939
40698,90530
35171,65212
24237,60106
33079,99419
44040,56825
10083,3540
30599,44816
26367,88373
2818,25041
13462,19713
40593,82389
45911,49058
5409,65404
6270,5093
13628,21283
25495,50400
27728,97377
39877,19142
23363,64311
22316,77732
47802,80192
20371,22346
45671,94604
22420,97532
43399,59652
24805,40944
13749,95773
25383,49117
44531,39815
44528,39104
40441,56071
48603,21221
3887,42421
41191,56086
44294,7170
38194,66790
39121,48671
17777,56731
29701,47620
1048,11947
34901,90114
43537,58531
26715,44897
31539,63208
41180,31295
23963,99764
31534,82663
30081,28578
2723,80462
2765,85785
48658,95648
26741,13252
29518,83639
40810,20404
42374,38845
28223,4262
33317,37305
28398,27420
39751,52964
1736,2631
3728,97076
33831,46001
3605,67843
31552,57752
43320,72070
31299,9049
24508,48839
12051,22983
1547,79797
12034,75977
20470,44905
8372,91769
18611,68663
29353,35064
27664,33930
41176,35114
34668,19860
6101,26600
16394,66612
9437,39696
37143,22906
21216,49399
14004,83528
26537,60768
34440,82277
36629,27520
1784,6243
47270,5187
13870,33893
15305,21761
24588,7967
30445,40407
10792,6239
5148,59140
12752,5395
34651,88907
36039,31722
41560,15168
20092,84010
40289,49124
4728,68572
27252,29473
29464,58994
42375,17994
8508,77368
15525,36314
21773,4933
12969,95338
47790,28738
22617,99658
34745,35841
37087,78382
31544,89896
29403,32728
17700,75201
47991,94951
16508,19816
42226,46496
35846,96842
8907,86996
9421,51528
20180,48861
28419,89853
32020,94508
41229,90507
27379,21048
45073,10016
26042,60199
42919,38021
29439,98952
47340,75034
32125,12405
19001,66161
5623,97918
24766,66705
33120,15265
7409,69105
19751,99237
33367,78724
11733,35653
16144,44147
49441,66365
19785,41516
35660,88001
26391,18212
12414,10246
45767,63575
28749,87361
29570,54661
26596,23251
16647,13180
6745,71977
24446,9109
14321,29277
10713,92130
28853,25537
3862,12859
31386,63161
17432,83223
10205,59502
19281,6724
39875,94982
9957,36554
32149,2754
33765,47130
44652,64026
39081,28991
14668,38001
4197,89754
2430,95826
8624,8449
35986,62822
34777,16078
42254,31819
3912,40174
4475,52810
1531,36537
35361,51659
22547,80720
16101,44976
3745,78602
38384,42641
18770,93452
22454,61995
14256,92314
47999,53301
324,43229
33564,80308
13762,48944
29567,94607
12891,44740
39840,13804
3791,70301
22508,88047
15059,15721
37818,15413
46144,26234
38997,99770
6851,52616
47142,51895
41254,67906
14671,67748
36096,99088
41053,94209
21028,59660
48114,35660
26135,77725
49320,69336
8400,41587
20563,21914
29633,37549
25950,68968
13782,59660
38156,91099
44716,93576
45485,15142
17548,89105
23003,13936
15871,77682
40203,79044
2356,26386
31204,15441
45829,18333
39561,86683
19489,19203
6290,18461
49392,51034
33541,44614
48817,69991
43734,97302
22451,81672
42928,54876
42845,22479
41937,53183
3880,75455
47923,65008
9849,58677
36231,62887
49072,29969
43095,61045
648,4723
14404,71217
13188,22262
18046,40241
45168,62039
47591,72775
6138,53455
49574,57467
38729,19687
18754,61381
16202,6890
5228,76491
23973,29849
24154,26294
43874,94678
38965,29604
17856,46898
12010,7285
1773,53466
16183,39098
1988,24800
7241,73978
17555,92124
8095,63186
11107,75774
25419,12026
40619,40706
33008,73706
32843,96982
44571,88828
16513,7842
22704,42789
26428,91227
3612,38177
41133,57589
20494,85484
40851,18307
42994,26457
32840,50022
44315,92180
2864,51455
32176,70615
45694,68686
33624,91581
26077,46255
39160,80649
29655,78210
45628,88440
27189,29219
14572,7662
22624,75873
38285,54131
15595,85962
666,92789
49220,44190
29034,32950
35411,96666
44695,6365
40751,75741
11851,8033
12302,20934
9494,48507
9960,50843
26529,70115
4393,16731
13306,4080
34163,24373
14020,8796
42811,14818
42313,65694
49218,23308
26203,29796
11462,73558
38068,51751
41674,27665
8926,48657
6979,29224
12119,11327
40877,25970
13055,43224
3016,42519
49568,22557
23793,91410
11539,76651
20806,20025
49103,56205
23017,81133
5309,58803
12077,5638
12531,36597
309,15688
10723,8969
8340,68672
10511,42773
27152,19323
46641,19986
34166,18101
45792,75121
16170,53566
40527,17124
38048,76576
41295,45953
5996,82646
6872,6482
34279,51628
43015,26235
10425,71262
39808,71597
8912,44943
44807,10287
3335,41114
17038,34316
33634,39902
32242,72862
26049,31299
34390,30635
124,94497
38182,88072
14285,81900
39212,85162
3758,97360
28691,24161
18251,33015
2069,56455
34815,98515
48482,55283
28082,34462
17565,6276
9361,86332
24991,87342
28713,31164
44966,70464
35873,85493
31016,40552
49188,5569
46459,82129
5446,97721
47542,98107
7913,6997
36309,45523
41535,24959
46898,59397
33055,31209
7207,27592
40721,34264
15886,82768
4864,78048
45347,66653
10571,82303
46050,57736
6706,71913
14206,85749
23608,19013
41945,81472
22745,43960
10976,43124
7375,91844
33129,3878
35076,74182
27491,71370
2175,73093
46457,78988
35428,48072
45083,63249
19934,1675
40733,62592
16093,40161
41381,11037
30239,10716
17598,19297
25936,98071
15110,45288
32641,5841
34049,41380
29934,48550
13391,92758
8677,24068
29065,50282
11185,3867
15914,15132
48273,44805
14719,40850
25056,19187
39512,51006
3300,6526
25941,39177
5907,63815
10989,68840
45578,91311
739,5921
43461,58690
3971,51196
13970,2553
42703,29570
8830,24482
31232,70671
35099,21276
37227,65890
23977,59196
7400,32018
47452,43557
23607,92206
13250,63051
37605,32307
49622,62933
46191,83071
34363,82875
47949,44565
12199,86948
49802,75636
43047,46970
31732,19330
15908,6478
6452,45246
16411,53658
37812,11662
17881,40715
36030,7435
30980,47224
47028,44265
20196,81291
23217,78744
22784,37374
17319,5627
32086,88207
45213,6262
41955,38666
18560,92488
41540,36738
31949,16403
37302,37143
10947,40524
17631,74340
1407,63597
38602,77923
26387,13077
43493,68556
9036,91943
25923,30529
17710,72321
43936,97057
47928,83261
45516,40080
34457,30202
12733,18031
15519,12371
45833,35687
30386,75199
23425,90536
2447,39010
19377,35127
30689,85313
34125,98879
11189,35410
12955,70259
2202,30083
22347,98851
32730,60468
8693,85479
24567,32253
2986,44987
14301,37306
24902,33659
31634,87377
42167,35451
10708,73319
16232,73698
49088,9799
13465,19338
11356,83258
24404,89967
34342,63646
884,5984
46638,68275
35595,17621
23655,74705
27888,26653
6474,75682
15799,29152
504,6186
24038,35624
39843,52416
30888,86991
10883,36548
7078,46654
3792,90463
18553,37535
42932,99450
45850,95681
25055,1510
16193,12939
44049,47893
44885,58388
23885,97501
3531,26577
13937,26229
19860,64440
44167,11532
32482,12136
37549,9180
41845,90938
31145,65268
30516,47717
22280,43747
35763,70384
17918,879
8635,51254
34381,29195
35578,11109
27697,92738
33940,55194
22810,12382
46589,49411
10467,35309
38271,92924
25866,97437
1392,74193
39408,78253
15656,65113
41459,79506
16646,62603
3817,44592
5617,47872
14547,30912
24260,73484
34724,99862
6620,45689
47665,2464
47845,23853
19143,5306
728,71183
34781,743
23046,89071
35534,85033
3759,46008
28024,84943
18050,84143
38248,24898
21751,1119
33620,39801
31495,88806
31252,20570
40025,43466
43524,56658
45395,90497
30380,78549
23807,56287
45831,95748
41009,78108
350,87714
13157,77778
28171,84328
47911,11328
25343,56470
1780,20275
17069,74707
22694,66786
15577,66039
15401,42166
13011,94402
19125,66374
13501,21471
47048,93000
38842,59415
17662,10901
37493,45836
17149,76691
20540,72598
25948,85572
21714,56870
12533,28511
6319,77590
4592,18223
25313,13420
49945,8172
17895,15737
11426,85793
28932,78657
46037,7656
1735,66355
22270,51554
12306,77758
37714,76834
19982,44605
26204,83164
31394,8271
24479,35530
12524,14714
23518,49445
35605,202
