File,Line,Index,Context
SalemAuburn_Streets_Historic_District.html,445,1172,"idata"">Coordinates on Wikidata</a></li></ul></div></div>				<div"
SalemAuburn_Streets_Historic_District.html,528,1103,"a href=""https://www.wikidata.org/wiki/Q7404015"" title=""Link to c"
SalemAuburn_Streets_Historic_District.html,528,1152,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
SalemAuburn_Streets_Historic_District.html,528,1196," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
SalemAuburn_Streets_Historic_District.html,545,124,"><a href=""https://www.wikidata.org/wiki/Q7404015#sitelinks-wikip"
Kate_Harwood.html,43,102,"ble class=""plainlinks metadata ambox ambox-content ambox-BLP_sou"
Kate_Harwood.html,46,386,"x-Ambox_important.svg.png 2x"" data-file-width=""40"" data-file-hei"
Kate_Harwood.html,46,407,".png 2x"" data-file-width=""40"" data-file-height=""40"" /></div>"
Kate_Harwood.html,79,239,"nm0367825/bio"">Internet Movie Database</a> Accessed 19 September"
Kate_Harwood.html,86,160,""" title=""IMDb"">Internet Movie Database</a></li>"
Kate_Harwood.html,138,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Kate_Harwood.html,221,999,"a href=""https://www.wikidata.org/wiki/Q6375527"" title=""Link to c"
Kate_Harwood.html,221,1048,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Kate_Harwood.html,221,1092," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Kate_Harwood.html,238,124,"><a href=""https://www.wikidata.org/wiki/Q6375527#sitelinks-wikip"
Baltic_Peak.html,43,102,"ble class=""plainlinks metadata ambox ambox-style ambox-Orphan"" r"
Baltic_Peak.html,46,429,"0px-Wiki_letter_w.svg.png 2x"" data-file-width=""44"" data-file-hei"
Baltic_Peak.html,46,450,".png 2x"" data-file-width=""44"" data-file-height=""44"" /></a></div>"
Baltic_Peak.html,72,334,"aps, aerial photos, and other data for this location""><span clas"
Baltic_Peak.html,72,586,"aps, aerial photos, and other data for this location"">38.69417°N"
Baltic_Peak.html,147,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Baltic_Peak.html,247,124,"><a href=""https://www.wikidata.org/wiki/Special:NewItem?site=enw"
Laredo_Colombia_Solidarity_Port_of_Entry.html,49,671,"idarity_Port_of_Entry.jpg 2x"" data-file-width=""1860"" data-file-h"
Laredo_Colombia_Solidarity_Port_of_Entry.html,49,694,"pg 2x"" data-file-width=""1860"" data-file-height=""861"" /></a>"
Laredo_Colombia_Solidarity_Port_of_Entry.html,64,314,"aps, aerial photos, and other data for this location""><span clas"
Laredo_Colombia_Solidarity_Port_of_Entry.html,64,562,"aps, aerial photos, and other data for this location"">27.701502°"
Laredo_Colombia_Solidarity_Port_of_Entry.html,116,18,"<table class=""metadata plainlinks stub"" role=""presen"
Laredo_Colombia_Solidarity_Port_of_Entry.html,118,438,"-Bellefontaine-bridge.jpg 2x"" data-file-width=""2463"" data-file-h"
Laredo_Colombia_Solidarity_Port_of_Entry.html,118,461,"pg 2x"" data-file-width=""2463"" data-file-height=""1593"" /></a></td"
Laredo_Colombia_Solidarity_Port_of_Entry.html,130,18,"<table class=""metadata plainlinks stub"" role=""presen"
Laredo_Colombia_Solidarity_Port_of_Entry.html,132,445,"px-Flag_of_Mexico.svg.png 2x"" data-file-width=""840"" data-file-he"
Laredo_Colombia_Solidarity_Port_of_Entry.html,132,467,"png 2x"" data-file-width=""840"" data-file-height=""480"" /></a> <img"
Laredo_Colombia_Solidarity_Port_of_Entry.html,132,864,"px-AB-Br%C3%BCcke.svg.png 2x"" data-file-width=""16"" data-file-hei"
Laredo_Colombia_Solidarity_Port_of_Entry.html,132,885,".png 2x"" data-file-width=""16"" data-file-height=""12"" /></td>"
Laredo_Colombia_Solidarity_Port_of_Entry.html,181,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Laredo_Colombia_Solidarity_Port_of_Entry.html,264,1111,"a href=""https://www.wikidata.org/wiki/Q6488883"" title=""Link to c"
Laredo_Colombia_Solidarity_Port_of_Entry.html,264,1160,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Laredo_Colombia_Solidarity_Port_of_Entry.html,264,1204," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Laredo_Colombia_Solidarity_Port_of_Entry.html,281,124,"><a href=""https://www.wikidata.org/wiki/Q6488883#sitelinks-wikip"
104th_Logistic_Support_Brigade_(United_Kingdom).html,49,325,"jpg"" width=""190"" height=""101"" data-file-width=""190"" data-file-he"
104th_Logistic_Support_Brigade_(United_Kingdom).html,49,347,"t=""101"" data-file-width=""190"" data-file-height=""101"" /></a></td>"
104th_Logistic_Support_Brigade_(United_Kingdom).html,57,460,"he_United_Kingdom.svg.png 2x"" data-file-width=""1200"" data-file-h"
104th_Logistic_Support_Brigade_(United_Kingdom).html,57,483,"ng 2x"" data-file-width=""1200"" data-file-height=""600"" />&#160;</s"
104th_Logistic_Support_Brigade_(United_Kingdom).html,61,463,"_the_British_Army.svg.png 2x"" data-file-width=""675"" data-file-he"
104th_Logistic_Support_Brigade_(United_Kingdom).html,61,485,"png 2x"" data-file-width=""675"" data-file-height=""450"" />&#160;</s"
104th_Logistic_Support_Brigade_(United_Kingdom).html,170,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
104th_Logistic_Support_Brigade_(United_Kingdom).html,253,1139,"a href=""https://www.wikidata.org/wiki/Q4546542"" title=""Link to c"
104th_Logistic_Support_Brigade_(United_Kingdom).html,253,1188,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
104th_Logistic_Support_Brigade_(United_Kingdom).html,253,1232," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
104th_Logistic_Support_Brigade_(United_Kingdom).html,270,124,"><a href=""https://www.wikidata.org/wiki/Q4546542#sitelinks-wikip"
Pichoy_Airfield.html,6,462,"age text"",""Coordinates on Wikidata"",""Pages using infobox airport"
Pichoy_Airfield.html,71,411,"5px-Flag_of_Chile.svg.png 2x"" data-file-width=""1500"" data-file-h"
Pichoy_Airfield.html,71,434,"ng 2x"" data-file-width=""1500"" data-file-height=""1000"" />&#160;</"
Pichoy_Airfield.html,79,328,"aps, aerial photos, and other data for this location""><span clas"
Pichoy_Airfield.html,79,603,"aps, aerial photos, and other data for this location"">39.649833°"
Pichoy_Airfield.html,79,1337,"aps, aerial photos, and other data for this location""><span clas"
Pichoy_Airfield.html,79,1612,"aps, aerial photos, and other data for this location"">39.649833°"
Pichoy_Airfield.html,89,571,"_adm_location_map.svg.png 2x"" data-file-width=""1474"" data-file-h"
Pichoy_Airfield.html,89,594,"ng 2x"" data-file-width=""1474"" data-file-height=""2685"" /></a>"
Pichoy_Airfield.html,91,467,"rplane_silhouette.svg.png 2x"" data-file-width=""400"" data-file-he"
Pichoy_Airfield.html,91,489,"png 2x"" data-file-width=""400"" data-file-height=""400"" /></div>"
Pichoy_Airfield.html,297,18,"<table class=""metadata plainlinks stub"" role=""presen"
Pichoy_Airfield.html,299,423,"px-Airport_symbol.svg.png 2x"" data-file-width=""131"" data-file-he"
Pichoy_Airfield.html,299,445,"png 2x"" data-file-width=""131"" data-file-height=""106"" /></a></td>"
Pichoy_Airfield.html,348,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Pichoy_Airfield.html,348,896,"tegory:Coordinates_on_Wikidata"" title=""Category:Coordinates on W"
Pichoy_Airfield.html,348,937,"tegory:Coordinates on Wikidata"">Coordinates on Wikidata</a></li>"
Pichoy_Airfield.html,348,962,"idata"">Coordinates on Wikidata</a></li><li><a href=""/wiki/Catego"
Pichoy_Airfield.html,431,1011,"a href=""https://www.wikidata.org/wiki/Q16898314"" title=""Link to "
Pichoy_Airfield.html,431,1061,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Pichoy_Airfield.html,431,1105," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Pichoy_Airfield.html,448,125,"><a href=""https://www.wikidata.org/wiki/Q16898314#sitelinks-wiki"
Wreck_Island_Natural_Area_Preserve.html,6,456,"egories"":[""Coordinates on Wikidata"",""All stub articles"",""Virgini"
Wreck_Island_Natural_Area_Preserve.html,53,668,"inia_location_map.svg.png 2x"" data-file-width=""1500"" data-file-h"
Wreck_Island_Natural_Area_Preserve.html,53,691,"ng 2x"" data-file-width=""1500"" data-file-height=""964"" /></a>"
Wreck_Island_Natural_Area_Preserve.html,55,465,".svg/16px-Red_pog.svg.png 2x"" data-file-width=""64"" data-file-hei"
Wreck_Island_Natural_Area_Preserve.html,55,486,".png 2x"" data-file-width=""64"" data-file-height=""64"" /></div>"
Wreck_Island_Natural_Area_Preserve.html,69,341,"aps, aerial photos, and other data for this location""><span clas"
Wreck_Island_Natural_Area_Preserve.html,69,591,"aps, aerial photos, and other data for this location"">37.26667°N"
Wreck_Island_Natural_Area_Preserve.html,69,1206,"aps, aerial photos, and other data for this location""><span clas"
Wreck_Island_Natural_Area_Preserve.html,69,1456,"aps, aerial photos, and other data for this location"">37.26667°N"
Wreck_Island_Natural_Area_Preserve.html,626,18,"<table class=""metadata plainlinks stub"" role=""presen"
Wreck_Island_Natural_Area_Preserve.html,639,18,"<table class=""metadata plainlinks stub"" role=""presen"
Wreck_Island_Natural_Area_Preserve.html,641,437,"-Flag_of_Virginia.svg.png 2x"" data-file-width=""1280"" data-file-h"
Wreck_Island_Natural_Area_Preserve.html,641,460,"ng 2x"" data-file-width=""1280"" data-file-height=""877"" /></a></td>"
Wreck_Island_Natural_Area_Preserve.html,690,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Wreck_Island_Natural_Area_Preserve.html,690,1337,"tegory:Coordinates_on_Wikidata"" title=""Category:Coordinates on W"
Wreck_Island_Natural_Area_Preserve.html,690,1378,"tegory:Coordinates on Wikidata"">Coordinates on Wikidata</a></li>"
Wreck_Island_Natural_Area_Preserve.html,690,1403,"idata"">Coordinates on Wikidata</a></li><li><a href=""/wiki/Catego"
Wreck_Island_Natural_Area_Preserve.html,773,1087,"a href=""https://www.wikidata.org/wiki/Q16903705"" title=""Link to "
Wreck_Island_Natural_Area_Preserve.html,773,1137,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Wreck_Island_Natural_Area_Preserve.html,773,1181," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Wreck_Island_Natural_Area_Preserve.html,790,124,"><a href=""https://www.wikidata.org/wiki/Q16903705#sitelinks-wiki"
Desmiphora_bijuba.html,100,18,"<table class=""metadata plainlinks stub"" role=""presen"
Desmiphora_bijuba.html,102,481,"tostylopsis_annulipes.JPG 2x"" data-file-width=""401"" data-file-he"
Desmiphora_bijuba.html,102,503,"JPG 2x"" data-file-width=""401"" data-file-height=""475"" /></a></td>"
Desmiphora_bijuba.html,151,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Desmiphora_bijuba.html,234,1019,"a href=""https://www.wikidata.org/wiki/Q14834681"" title=""Link to "
Desmiphora_bijuba.html,234,1069,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Desmiphora_bijuba.html,234,1113," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Desmiphora_bijuba.html,251,125,"><a href=""https://www.wikidata.org/wiki/Q14834681#sitelinks-wiki"
Webb_Dock_railway_line.html,541,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Webb_Dock_railway_line.html,624,1039,"a href=""https://www.wikidata.org/wiki/Q20861564"" title=""Link to "
Webb_Dock_railway_line.html,624,1089,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Webb_Dock_railway_line.html,624,1133," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Webb_Dock_railway_line.html,641,124,"><a href=""https://www.wikidata.org/wiki/Q20861564#sitelinks-wiki"
Helena_Nyblom.html,6,546,"ith local link same as on Wikidata"",""Articles with Internet Arch"
Helena_Nyblom.html,44,102,"ble class=""plainlinks metadata ambox ambox-content ambox-Refimpr"
Helena_Nyblom.html,47,441,"Question_book-new.svg.png 2x"" data-file-width=""512"" data-file-he"
Helena_Nyblom.html,47,463,"png 2x"" data-file-width=""512"" data-file-height=""399"" /></a></div"
Helena_Nyblom.html,53,673,"yblom_%281843-1926%29.JPG 2x"" data-file-width=""1745"" data-file-h"
Helena_Nyblom.html,53,696,"PG 2x"" data-file-width=""1745"" data-file-height=""2825"" /></a>"
Helena_Nyblom.html,77,600,"er_by_John_Bauer_1914.jpg 2x"" data-file-width=""822"" data-file-he"
Helena_Nyblom.html,77,622,"jpg 2x"" data-file-width=""822"" data-file-height=""833"" /></a>"
Helena_Nyblom.html,107,562,"yer_1876_frontispiece.jpg 2x"" data-file-width=""1115"" data-file-h"
Helena_Nyblom.html,107,585,"pg 2x"" data-file-width=""1115"" data-file-height=""1536"" /></span><"
Helena_Nyblom.html,111,402,"24px-Commons-logo.svg.png 2x"" data-file-width=""1024"" data-file-h"
Helena_Nyblom.html,111,425,"ng 2x"" data-file-width=""1024"" data-file-height=""1376"" /></a> Med"
Helena_Nyblom.html,113,539,"30px-Speaker_Icon.svg.png 2x"" data-file-width=""500"" data-file-he"
Helena_Nyblom.html,113,561,"png 2x"" data-file-width=""500"" data-file-height=""500"" /></li>"
Helena_Nyblom.html,127,323,"=""external text"" href=""http://data.bnf.fr/ark:/12148/cb12469632t"
Helena_Nyblom.html,127,360,"f.fr/ark:/12148/cb12469632t"">(data)</a></span></span></li>"
Helena_Nyblom.html,135,18,"<table class=""metadata plainlinks stub"" role=""presen"
Helena_Nyblom.html,137,494,"px-Flag_of_Sweden.svg.png 2x"" data-file-width=""1600"" data-file-h"
Helena_Nyblom.html,137,517,"ng 2x"" data-file-width=""1600"" data-file-height=""1000"" /></a><spa"
Helena_Nyblom.html,137,1110,"r_app_Login_Manager_2.png 2x"" data-file-width=""170"" data-file-he"
Helena_Nyblom.html,137,1132,"png 2x"" data-file-width=""170"" data-file-height=""170"" /></a></spa"
Helena_Nyblom.html,137,1588,"0px-Quill_and_ink.svg.png 2x"" data-file-width=""152"" data-file-he"
Helena_Nyblom.html,137,1610,"png 2x"" data-file-width=""152"" data-file-height=""152"" /></a></td>"
Helena_Nyblom.html,186,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Helena_Nyblom.html,186,2792,"local_link_same_as_on_Wikidata"" title=""Category:Commons category"
Helena_Nyblom.html,186,2862,"local link same as on Wikidata"">Commons category with local link"
Helena_Nyblom.html,186,2916,"local link same as on Wikidata</a></li><li><a href=""/wiki/Catego"
Helena_Nyblom.html,269,1003,"a href=""https://www.wikidata.org/wiki/Q4970525"" title=""Link to c"
Helena_Nyblom.html,269,1052,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Helena_Nyblom.html,269,1096," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Helena_Nyblom.html,294,125,"><a href=""https://www.wikidata.org/wiki/Q4970525#sitelinks-wikip"
Hall_of_Mental_Cultivation.html,6,792,"ith local link same as on Wikidata"",""Coordinates on Wikidata"",""F"
Hall_of_Mental_Cultivation.html,6,818,"Wikidata"",""Coordinates on Wikidata"",""Forbidden City""],""wgBreakFr"
Hall_of_Mental_Cultivation.html,44,102,"ble class=""plainlinks metadata ambox ambox-content ambox-multipl"
Hall_of_Mental_Cultivation.html,47,386,"x-Ambox_important.svg.png 2x"" data-file-width=""40"" data-file-hei"
Hall_of_Mental_Cultivation.html,47,407,".png 2x"" data-file-width=""40"" data-file-height=""40"" /></div>"
Hall_of_Mental_Cultivation.html,52,29,"<table class=""plainlinks metadata ambox ambox-content"" role=""pr"
Hall_of_Mental_Cultivation.html,55,386,"x-Ambox_important.svg.png 2x"" data-file-width=""40"" data-file-hei"
Hall_of_Mental_Cultivation.html,55,407,".png 2x"" data-file-width=""40"" data-file-height=""40"" /></div>"
Hall_of_Mental_Cultivation.html,60,29,"<table class=""plainlinks metadata ambox ambox-content ambox-Unr"
Hall_of_Mental_Cultivation.html,63,441,"Question_book-new.svg.png 2x"" data-file-width=""512"" data-file-he"
Hall_of_Mental_Cultivation.html,63,463,"png 2x"" data-file-width=""512"" data-file-height=""399"" /></a></div"
Hall_of_Mental_Cultivation.html,74,446,"jpg/440px-Yangxindian.jpg 2x"" data-file-width=""2500"" data-file-h"
Hall_of_Mental_Cultivation.html,74,469,"pg 2x"" data-file-width=""2500"" data-file-height=""1663"" /></a>"
Hall_of_Mental_Cultivation.html,85,421,"59px-Commons-logo.svg.png 2x"" data-file-width=""1024"" data-file-h"
Hall_of_Mental_Cultivation.html,85,444,"ng 2x"" data-file-width=""1024"" data-file-height=""1376"" /></a></td"
Hall_of_Mental_Cultivation.html,120,517,"ijingConfuciusTemple4.jpg 2x"" data-file-width=""2048"" data-file-h"
Hall_of_Mental_Cultivation.html,120,540,"pg 2x"" data-file-width=""2048"" data-file-height=""1536"" /></a></di"
Hall_of_Mental_Cultivation.html,247,347,".9197_N_116.3956_E_source:wikidata""><span class=""geo-nondefault"""
Hall_of_Mental_Cultivation.html,247,442,"aps, aerial photos, and other data for this location""><span clas"
Hall_of_Mental_Cultivation.html,247,691,"aps, aerial photos, and other data for this location"">39.9197°N "
Hall_of_Mental_Cultivation.html,285,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Hall_of_Mental_Cultivation.html,285,1780,"local_link_same_as_on_Wikidata"" title=""Category:Commons category"
Hall_of_Mental_Cultivation.html,285,1850,"local link same as on Wikidata"">Commons category with local link"
Hall_of_Mental_Cultivation.html,285,1904,"local link same as on Wikidata</a></li><li><a href=""/wiki/Catego"
Hall_of_Mental_Cultivation.html,285,1964,"tegory:Coordinates_on_Wikidata"" title=""Category:Coordinates on W"
Hall_of_Mental_Cultivation.html,285,2005,"tegory:Coordinates on Wikidata"">Coordinates on Wikidata</a></li>"
Hall_of_Mental_Cultivation.html,285,2030,"idata"">Coordinates on Wikidata</a></li></ul></div></div>				<div"
Hall_of_Mental_Cultivation.html,368,1055,"a href=""https://www.wikidata.org/wiki/Q5642706"" title=""Link to c"
Hall_of_Mental_Cultivation.html,368,1104,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Hall_of_Mental_Cultivation.html,368,1148," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Hall_of_Mental_Cultivation.html,393,125,"><a href=""https://www.wikidata.org/wiki/Q5642706#sitelinks-wikip"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,50,544,"_skiing_pictogram.svg.png 2x"" data-file-width=""600"" data-file-he"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,50,566,"png 2x"" data-file-width=""600"" data-file-height=""600"" /></a>"
Alpine_skiing_at_the_1994_Winter_Olympics_E28093_Men27s_combined.html,77,477,"x-Gold_medal_icon.svg.png 2x"" data-file-width=""16"" data-file-hei"
